"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648667,4022690,832866,1121870
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251418,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90334,0,7732,1632,110492
"06","Buenos Aires","Moderna 010 mg mL",0,52516,31855,0,183239
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426922,1263911,3185,4551684
"06","Buenos Aires","Moderna Bivariante BA 4 5",276,18,13,0,422195
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374330,1452490,77612,5408240
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,246774
"06","Buenos Aires","Pfizer Pediátrica",0,20672,10764,141456,2075
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5957510,5272040,1662,13062
"06","Buenos Aires","Sputnik Light",426,0,1080,0,7923
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315842,2693194,6256,859743
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,736303,770077,207352,508922
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,66124,198,0,0
"02","CABA","Cansino Ad5 nCoV",30220,0,1715,47,51829
"02","CABA","Moderna 010 mg mL",0,16788,9793,0,64581
"02","CABA","Moderna ARNm 020 mg mL",0,36977,282720,1705,2073763
"02","CABA","Moderna Bivariante BA 4 5",3763,1543,2015,0,188540
"02","CABA","Pfizer BioNTech Comirnaty",0,196256,223149,64802,1294016
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,232100
"02","CABA","Pfizer Pediátrica",0,2918,2064,1678,90055
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1031429,979334,1668,5490
"02","CABA","Sputnik Light",174,0,233,0,78
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,903455,632113,1712,16514
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86676,86611,18029,59966
"10","Catamarca","COVISHIELD ChAdOx1nCoV COVID 19",0,4822,13,0,0
"10","Catamarca","Cansino Ad5 nCoV",2587,0,1050,328,48703
"10","Catamarca","Moderna 010 mg mL",0,5672,2900,0,13082
"10","Catamarca","Moderna ARNm 020 mg mL",0,7725,24272,403,141518
"10","Catamarca","Moderna Bivariante BA 4 5",128,334,264,0,15073
"10","Catamarca","Pfizer BioNTech Comirnaty",0,33597,30819,863,97350
"10","Catamarca","Pfizer Bivariante BA 4 5",0,1,5,0,15391
"10","Catamarca","Pfizer Pediátrica",0,47,91,52,15654
"10","Catamarca","Sinopharm Vacuna SARSCOV 2 inactivada",0,171536,157649,43,667
"10","Catamarca","Sputnik Light",5,0,3,0,294
"10","Catamarca","Sputnik V COVID19 Instituto Gamaleya",0,96760,73698,1649,29530
"22","Chaco","AstraZeneca ChAdOx1 S recombinante",0,240532,220666,29269,92667
"22","Chaco","COVISHIELD ChAdOx1nCoV COVID 19",0,15553,791,0,0
"22","Chaco","Cansino Ad5 nCoV",11410,0,823,212,21369
"22","Chaco","Moderna 010 mg mL",0,4759,2477,0,17327
"22","Chaco","Moderna ARNm 020 mg mL",0,31722,70299,1400,174098
"22","Chaco","Moderna Bivariante BA 4 5",578,448,250,0,27496
"22","Chaco","Pfizer BioNTech Comirnaty",0,69532,58822,7795,163912
"22","Chaco","Pfizer Bivariante BA 4 5",0,6,24,0,17934
"22","Chaco","Pfizer Pediátrica",0,811,336,252,4202
"22","Chaco","Sinopharm Vacuna SARSCOV 2 inactivada",0,393539,314770,445,3751
"22","Chaco","Sputnik Light",51,0,82,0,589
"22","Chaco","Sputnik V COVID19 Instituto Gamaleya",0,258378,182128,4471,54835
"26","Chubut","AstraZeneca ChAdOx1 S recombinante",0,132923,128788,20527,45938
"26","Chubut","COVISHIELD ChAdOx1nCoV COVID 19",0,11936,662,0,0
"26","Chubut","Cansino Ad5 nCoV",3587,0,366,52,5776
"26","Chubut","Moderna 010 mg mL",0,707,516,0,3845
"26","Chubut","Moderna ARNm 020 mg mL",0,21141,34157,1220,89958
"26","Chubut","Moderna Bivariante BA 4 5",294,88,71,0,18338
"26","Chubut","Pfizer BioNTech Comirnaty",0,33499,40170,4516,147015
"26","Chubut","Pfizer Bivariante BA 4 5",0,1,4,0,11490
"26","Chubut","Pfizer Pediátrica",0,483,230,28,2714
"26","Chubut","Sinopharm Vacuna SARSCOV 2 inactivada",0,173447,142389,174,1028
"26","Chubut","Sputnik Light",51,0,46,0,106
"26","Chubut","Sputnik V COVID19 Instituto Gamaleya",0,136835,100194,905,15191
"18","Corrientes","AstraZeneca ChAdOx1 S recombinante",0,194331,186159,17688,161682
"18","Corrientes","COVISHIELD ChAdOx1nCoV COVID 19",0,19895,493,0,0
"18","Corrientes","Cansino Ad5 nCoV",11273,0,288,71,40838
"18","Corrientes","Moderna 010 mg mL",0,10878,4402,0,25260
"18","Corrientes","Moderna ARNm 020 mg mL",0,28290,63295,393,324163
"18","Corrientes","Moderna Bivariante BA 4 5",126,234,141,0,30478
"18","Corrientes","Pfizer BioNTech Comirnaty",0,83467,81678,1794,275262
"18","Corrientes","Pfizer Bivariante BA 4 5",0,1,3,0,25236
"18","Corrientes","Pfizer Pediátrica",0,390,261,262,42855
"18","Corrientes","Sinopharm Vacuna SARSCOV 2 inactivada",0,430281,370661,66,2559
"18","Corrientes","Sputnik Light",0,0,0,0,11
"18","Corrientes","Sputnik V COVID19 Instituto Gamaleya",0,268529,195273,16,48889
"14","Córdoba","AstraZeneca ChAdOx1 S recombinante",0,809359,825110,183918,658781
"14","Córdoba","COVISHIELD ChAdOx1nCoV COVID 19",0,44130,129,0,0
"14","Córdoba","Cansino Ad5 nCoV",38411,0,5735,33,11375
"14","Córdoba","Moderna 010 mg mL",0,8396,5064,0,59475
"14","Córdoba","Moderna ARNm 020 mg mL",0,50358,269014,37,927457
"14","Córdoba","Moderna Bivariante BA 4 5",918,302,278,0,51573
"14","Córdoba","Pfizer BioNTech Comirnaty",0,284157,259059,16564,728097
