"jurisdiccion_codigo_indec","jurisdiccion_nombre","vacuna_nombre",dosis_unica_cantidad,primera_dosis_cantidad,segunda_dosis_cantidad,dosis_adicional_cantidad,dosis_refuerzo_cantidad
"06","Buenos Aires","AstraZeneca ChAdOx1 S recombinante",0,3648650,4022676,832866,1121855
"06","Buenos Aires","COVISHIELD ChAdOx1nCoV COVID 19",0,251417,383,0,0
"06","Buenos Aires","Cansino Ad5 nCoV",90330,0,7732,1632,110487
"06","Buenos Aires","Moderna 010 mg mL",0,49207,27553,0,161002
"06","Buenos Aires","Moderna ARNm 020 mg mL",0,426852,1263784,3185,4546117
"06","Buenos Aires","Moderna Bivariante BA 4 5",0,0,0,0,31051
"06","Buenos Aires","Pfizer BioNTech Comirnaty",0,1374194,1452238,77612,5405839
"06","Buenos Aires","Pfizer Bivariante BA 4 5",0,0,0,0,197780
"06","Buenos Aires","Pfizer Pediátrica",0,20642,10723,141149,1953
"06","Buenos Aires","Sinopharm Vacuna SARSCOV 2 inactivada",0,5956556,5269989,1662,12363
"06","Buenos Aires","Sputnik Light",238,0,604,0,3387
"06","Buenos Aires","Sputnik V COVID19 Instituto Gamaleya",0,4315831,2693178,6256,859731
"02","CABA","AstraZeneca ChAdOx1 S recombinante",0,728388,763032,204550,506930
"02","CABA","COVISHIELD ChAdOx1nCoV COVID 19",0,65727,197,0,0
"02","CABA","Cansino Ad5 nCoV",29924,0,1673,44,51050
"02","CABA","Moderna 010 mg mL",0,15250,8355,0,60891
"02","CABA","Moderna ARNm 020 mg mL",0,36639,279996,1489,2064188
"02","CABA","Moderna Bivariante BA 4 5",0,0,1,0,1266
"02","CABA","Pfizer BioNTech Comirnaty",0,193583,220448,62872,1286082
"02","CABA","Pfizer Bivariante BA 4 5",0,0,2,0,159172
"02","CABA","Pfizer Pediátrica",0,2886,2051,1671,89216
"02","CABA","Sinopharm Vacuna SARSCOV 2 inactivada",0,1019338,968080,1664,5426
"02","CABA","Sputnik Light",114,0,202,0,58
"02","CABA","Sputnik V COVID19 Instituto Gamaleya",0,896671,627498,231,14079
"10","Catamarca","AstraZeneca ChAdOx1 S recombinante",0,86669,86599,18029,59905
